0.18,0.6,0.0010259
0.18,0.62,0.015396
0.19,0.015,8.1737
0.19,0.037,12.932
0.19,0.058,10.253
0.19,0.078,5.0516
0.19,0.099,1.6525
0.19,0.119,0.52799
0.19,0.14,0.33766
0.19,0.16,0.30723
0.19,0.18,0.29988
0.19,0.2,0.28644
0.19,0.22,0.281
0.19,0.24,0.27039
0.19,0.26,0.22731
0.19,0.28,0.19504
0.19,0.3,0.16775
0.19,0.32,0.12898
0.19,0.34,0.091066
0.19,0.36,0.061483
0.19,0.38,0.046778
0.19,0.4,0.032915
0.19,0.42,0.028728
0.19,0.44,0.019586
0.19,0.46,0.01588
0.19,0.48,0.023143
0.19,0.5,0.014823
0.19,0.52,0.0017867
0.19,0.54,0.0025681
0.19,0.56,0.010015
0.19,0.58,0.0082194
0.19,0.6,0.0011407
0.19,0.62,0.0028222
0.19,0.64,0.0041848
0.19,0.66,0.016303
0.19,0.68,0.012182
0.2,0.015,7.4443
0.2,0.037,11.78
0.2,0.058,9.3481
0.2,0.078,4.6217
0.2,0.099,1.5056
0.2,0.119,0.48151
0.2,0.14,0.32174
0.2,0.16,0.28464
0.2,0.18,0.27188
0.2,0.2,0.26615
0.2,0.22,0.26352
0.2,0.24,0.25639
0.2,0.26,0.22714
0.2,0.28,0.19979
0.2,0.3,0.18219
0.2,0.32,0.14713
0.2,0.34,0.11155
0.2,0.36,0.081516
0.2,0.38,0.057898
0.2,0.4,0.038807
0.2,0.42,0.031599
0.2,0.44,0.025228
0.2,0.46,0.017601
0.2,0.48,0.0151
0.2,0.5,0.011896
0.2,0.52,0.0038068
0.2,0.54,0.0069019
0.2,0.56,0.0065732
0.2,0.58,0.0056296
0.2,0.6,5.061E-4
0.2,0.62,0.0037406
0.2,0.64,0.0053069
0.2,0.66,0.0023322
0.2,0.68,0.0061539
0.2,0.7,0.0053148
0.2,0.72,-0.0010641
0.2,0.74,0.0087715
0.2,0.76,0.010245
0.21,0.015,6.8411
0.21,0.037,10.806
0.21,0.058,8.5967
0.21,0.078,4.2916
0.21,0.099,1.4179
0.21,0.119,0.43517
0.21,0.14,0.29296
0.21,0.16,0.26017
0.21,0.18,0.24404
0.21,0.2,0.241
0.21,0.22,0.23819
0.21,0.24,0.247
0.21,0.26,0.23365
0.21,0.28,0.21665
0.21,0.3,0.1999
0.21,0.32,0.16935
0.21,0.34,0.14352
0.21,0.36,0.11888
0.21,0.38,0.092129
0.21,0.4,0.065894
0.21,0.42,0.049829
0.21,0.44,0.039081
0.21,0.46,0.027901
0.21,0.48,0.019003
0.21,0.5,0.011884
0.21,0.52,0.0043896
0.21,0.54,0.0042737
0.21,0.56,0.0092244
0.21,0.58,0.014347
0.21,0.6,0.0097813
0.21,0.62,0.0055072
0.21,0.64,0.0029853
0.21,0.66,-0.0010759
0.21,0.68,5.2381E-4
0.21,0.7,3.2627E-4
0.21,0.72,0.0029504
0.21,0.74,-0.0039218
0.21,0.76,-0.0043692
0.21,0.78,-0.0012336
0.21,0.8,-0.0097148
0.21,0.82,-0.0076784
0.22,0.015,6.3224
0.22,0.037,10.002
0.22,0.058,7.9684
0.22,0.078,4.0193
0.22,0.099,1.3272
0.22,0.119,0.40662
0.22,0.14,0.26466
0.22,0.16,0.23848
0.22,0.18,0.21928
0.22,0.2,0.2208
0.22,0.22,0.22147
0.22,0.24,0.21663
0.22,0.26,0.22046
0.22,0.28,0.21401
0.22,0.3,0.20346
0.22,0.32,0.18626
0.22,0.34,0.16341
0.22,0.36,0.14357
0.22,0.38,0.11357
0.22,0.4,0.08308
0.22,0.42,0.067335
0.22,0.44,0.052822
0.22,0.46,0.034331
0.22,0.48,0.024094
0.22,0.5,0.018959
0.22,0.52,0.01339
0.22,0.54,0.00674
0.22,0.56,0.010408
0.22,0.58,0.0075745
0.22,0.6,0.0099597
0.22,0.62,0.0062806
0.22,0.64,0.0018645
0.22,0.66,0.0057524
0.22,0.68,0.0044891
0.22,0.7,-0.0016515
0.22,0.72,-8.8129E-4
0.22,0.74,8.2461E-4
0.22,0.76,-0.01021
0.22,0.78,-0.0060345
0.22,0.8,-0.0038233
0.22,0.82,-0.0058867
0.22,0.84,3.6525E-4
0.22,0.86,0.0066991
0.22,0.88,0.0091422
0.23,0.015,5.8895
0.23,0.037,9.331
0.23,0.058,7.4402
0.23,0.078,3.715
0.23,0.099,1.2297
0.23,0.119,0.40513
0.23,0.14,0.25527
0.23,0.16,0.21936
0.23,0.18,0.20425
0.23,0.2,0.18903
0.23,0.22,0.18606
0.23,0.24,0.19684
0.23,0.26,0.19726
0.23,0.28,0.19784
0.23,0.3,0.20042
0.23,0.32,0.1948
0.23,0.34,0.17907
0.23,0.36,0.1666
0.23,0.38,0.13657
0.23,0.4,0.105
0.23,0.42,0.083018
0.23,0.44,0.064927
0.23,0.46,0.046112
0.23,0.48,0.037783
0.23,0.5,0.027874
0.23,0.52,0.021439
0.23,0.54,0.01797
0.23,0.56,0.018622
0.23,0.58,0.011804
0.23,0.6,0.0084839
0.23,0.62,0.0016109
0.23,0.64,-0.0038437
0.23,0.66,-1.1423E-4
0.23,0.68,-5.365E-4
0.23,0.7,-0.0026761
0.23,0.72,0.0041738
0.23,0.74,0.0048506
0.23,0.76,-0.0014753
0.23,0.78,3.3357E-4
0.23,0.8,-0.0036015
0.23,0.82,-0.0011358
0.23,0.84,0.0067373
0.23,0.86,0.0051511
0.23,0.88,-0.0077244
0.23,0.9,-0.0042144
0.23,0.92,-0.0066825
0.23,0.94,-0.0048333
0.24,0.015,5.5592
0.24,0.037,8.8145
0.24,0.058,7.038
0.24,0.078,3.5271
0.24,0.099,1.1724
0.24,0.119,0.37519
0.24,0.14,0.22938
0.24,0.16,0.19307
0.24,0.18,0.19226
0.24,0.2,0.1922
0.24,0.22,0.18898
0.24,0.24,0.19833
0.24,0.26,0.19696
0.24,0.28,0.19561
0.24,0.3,0.20171
0.24,0.32,0.19033
0.24,0.34,0.17342
0.24,0.36,0.16716
0.24,0.38,0.15057
0.24,0.4,0.12312
0.24,0.42,0.10104
0.24,0.44,0.081053
0.24,0.46,0.067384
0.24,0.48,0.044081
0.24,0.5,0.036011
0.24,0.52,0.028056
0.24,0.54,0.020247
0.24,0.56,0.021755
0.24,0.58,0.021815
0.24,0.6,0.010477
0.24,0.62,0.0027678
0.24,0.64,0.0040428
0.24,0.66,2.284E-4
0.24,0.68,0.0011058
0.24,0.7,-0.0027588
0.24,0.72,-0.0027347
0.24,0.74,0.0011983
0.24,0.76,-6.8753E-4
0.24,0.78,-0.0059604
0.24,0.8,-0.0069574
0.24,0.82,-0.0029191
0.24,0.84,5.1722E-4
0.24,0.86,-8.5442E-4
0.24,0.88,-0.0050281
0.24,0.9,-0.001898
0.24,0.92,8.4345E-4
0.24,0.94,-1.0833E-4
0.24,0.96,0.0025272
0.24,0.98,0.0080196
0.24,1,0.0043569
0.25,0.015,5.2776
0.25,0.037,8.3452
0.25,0.058,6.6922
0.25,0.078,3.3822
0.25,0.099,1.104
0.25,0.119,0.33714
0.25,0.14,0.21111
0.25,0.16,0.19023
0.25,0.18,0.18358
0.25,0.2,0.17732
0.25,0.22,0.17648
0.25,0.24,0.18047
0.25,0.26,0.17819
0.25,0.28,0.16971
0.25,0.3,0.18026
0.25,0.32,0.18473
0.25,0.34,0.17571
0.25,0.36,0.16169
0.25,0.38,0.15831
0.25,0.4,0.14328
0.25,0.42,0.12142
0.25,0.44,0.098325
0.25,0.46,0.089767
0.25,0.48,0.063101
0.25,0.5,0.041332
0.25,0.52,0.032596
0.25,0.54,0.030968
0.25,0.56,0.027026
0.25,0.58,0.020151
0.25,0.6,0.012803
0.25,0.62,0.010368
0.25,0.64,0.0084742
0.25,0.66,0.0011278
0.25,0.68,0.0045641
0.25,0.7,0.0033669
0.25,0.72,-6.427E-4
0.25,0.74,0.0031717
0.25,0.76,-2.5481E-4
0.25,0.78,-0.0012272
0.25,0.8,-0.0038432
0.25,0.82,-0.0021596
0.25,0.84,-2.3097E-4
0.25,0.86,-0.002373
0.25,0.88,-0.0031759
0.25,0.9,-6.553E-4
0.25,0.92,-0.0016379
0.25,0.94,-0.0022102
0.25,0.96,0.0030388
0.25,0.98,0.0046027
0.25,1,0.0049121
0.25,1.02,-0.011567
0.25,1.04,-0.011167
0.25,1.06,-0.0035384
0.26,0.015,5.0166
0.26,0.037,7.9639
0.26,0.058,6.3335
0.26,0.078,3.2028
0.26,0.099,1.0472
0.26,0.119,0.32863
0.26,0.14,0.19795
0.26,0.16,0.1677
0.26,0.18,0.17094
0.26,0.2,0.17158
0.26,0.22,0.16533
0.26,0.24,0.16489
0.26,0.26,0.16037
0.26,0.28,0.14332
0.26,0.3,0.15057
0.26,0.32,0.15254
0.26,0.34,0.14841
0.26,0.36,0.14681
0.26,0.38,0.14537
0.26,0.4,0.13611
0.26,0.42,0.1334
0.26,0.44,0.1209
0.26,0.46,0.10667
0.26,0.48,0.086526
0.26,0.5,0.067904
0.26,0.52,0.056589
0.26,0.54,0.047141
0.26,0.56,0.032608
0.26,0.58,0.025889
0.26,0.6,0.022581
0.26,0.62,0.014683
0.26,0.64,0.0099562
0.26,0.66,0.0095636
0.26,0.68,0.010457
0.26,0.7,0.010186
0.26,0.72,0.0096021
0.26,0.74,0.0015749
0.26,0.76,-0.0020021
0.26,0.78,8.5292E-4
0.26,0.8,-0.002061
0.26,0.82,-0.0021754
0.26,0.84,-6.8571E-4
0.26,0.86,4.9628E-4
0.26,0.88,-0.0057366
0.26,0.9,-0.0049013
0.26,0.92,-2.8057E-4
0.26,0.94,-2.3327E-4
0.26,0.96,-0.0017685
0.26,0.98,0.0032401
0.26,1,3.8413E-4
0.26,1.02,0.0012621
0.26,1.04,-6.0232E-4
0.26,1.06,-0.0028372
0.26,1.08,-0.0014038
0.26,1.1,0.0034215
0.26,1.12,-0.012785
0.27,0.015,4.8472
0.27,0.037,7.6753
0.27,0.058,6.1238
0.27,0.078,3.0853
0.27,0.099,1.0163
0.27,0.119,0.30902
0.27,0.14,0.19222
0.27,0.16,0.16426
0.27,0.18,0.15563
0.27,0.2,0.16299
0.27,0.22,0.16018
0.27,0.24,0.14488
0.27,0.26,0.13386
0.27,0.28,0.12591
0.27,0.3,0.12998
0.27,0.32,0.13077
0.27,0.34,0.13867
0.27,0.36,0.15174
0.27,0.38,0.14952
0.27,0.4,0.13582
0.27,0.42,0.13132
0.27,0.44,0.12626
0.27,0.46,0.11827
0.27,0.48,0.10311
0.27,0.5,0.094311
0.27,0.52,0.082263
0.27,0.54,0.065996
0.27,0.56,0.051624
0.27,0.58,0.033865
0.27,0.6,0.026373
0.27,0.62,0.016456
0.27,0.64,0.014913
0.27,0.66,0.012456
0.27,0.68,0.012578
0.27,0.7,0.010324
0.27,0.72,0.0035099
0.27,0.74,0.0066849
0.27,0.76,2.0887E-4
0.27,0.78,0.0017047
0.27,0.8,0.0063764
0.27,0.82,0.0048627
0.27,0.84,0.0028188
0.27,0.86,0.0024027
0.27,0.88,8.7514E-4
0.27,0.9,-0.0011925
0.27,0.92,-0.0058941
0.27,0.94,-0.0022062
0.27,0.96,-0.004207
0.27,0.98,-0.0097174
0.27,1,-0.0092357
0.27,1.02,-0.0040416
0.27,1.04,-0.0047036
0.27,1.06,0.0016913
0.27,1.08,8.5235E-4
0.27,1.1,-2.5062E-4
0.27,1.12,-0.0034946
0.27,1.14,-0.0051628
0.27,1.16,-0.0036825
0.28,0.015,4.6585
0.28,0.037,7.4086
0.28,0.058,5.9177
0.28,0.078,2.9842
0.28,0.099,1.0042
0.28,0.119,0.31781
0.28,0.14,0.17783
0.28,0.16,0.14799
0.28,0.18,0.13241
0.28,0.2,0.13864
0.28,0.22,0.14898
0.28,0.24,0.13582
0.28,0.26,0.11955
0.28,0.28,0.12688
0.28,0.3,0.13206
0.28,0.32,0.12329
0.28,0.34,0.12138
0.28,0.36,0.12776
0.28,0.38,0.1345
0.28,0.4,0.1343
0.28,0.42,0.13486
0.28,0.44,0.13329
0.28,0.46,0.12674
0.28,0.48,0.11928
0.28,0.5,0.10472
0.28,0.52,0.089825
0.28,0.54,0.079712
0.28,0.56,0.074203
0.28,0.58,0.060909
0.28,0.6,0.047047
0.28,0.62,0.03409
0.28,0.64,0.022009
0.28,0.66,0.013618
0.28,0.68,0.0068196
0.28,0.7,0.0043038
0.28,0.72,-8.8634E-4
0.28,0.74,3.8316E-4
0.28,0.76,0.00496
0.28,0.78,3.4118E-4
0.28,0.8,-0.0027165
0.28,0.82,-0.0066318
0.28,0.84,-0.003672
0.28,0.86,-0.0025979
0.28,0.88,-5.7589E-5
0.28,0.9,0.0065592
0.28,0.92,-0.0039883
0.28,0.94,-0.0075784
0.28,0.96,-0.003052
0.28,0.98,-0.0023276
0.28,1,-0.006112
0.28,1.02,-0.0067249
0.28,1.04,-0.0068264
0.28,1.06,-0.0029542
0.28,1.08,-0.0012992
0.28,1.1,-0.0038258
0.28,1.12,-0.0063717
0.28,1.14,-0.004093
0.28,1.16,-0.0074964
0.28,1.18,-0.0061205
0.28,1.2,-0.011261
0.28,1.22,0.006278
0.29,0.015,4.5333
0.29,0.037,7.205
0.29,0.058,5.7572
0.29,0.078,2.9024
0.29,0.099,0.97078
0.29,0.119,0.30471
0.29,0.14,0.16319
0.29,0.16,0.14449
0.29,0.18,0.13528
0.29,0.2,0.13236
0.29,0.22,0.13656
0.29,0.24,0.1317
0.29,0.26,0.12302
0.29,0.28,0.12236
0.29,0.3,0.12209
0.29,0.32,0.1196
0.29,0.34,0.11896
0.29,0.36,0.11599
0.29,0.38,0.11695
0.29,0.4,0.12792
0.29,0.42,0.12499
0.29,0.44,0.11575
0.29,0.46,0.12481
0.29,0.48,0.12085
0.29,0.5,0.10811
0.29,0.52,0.099619
0.29,0.54,0.089404
0.29,0.56,0.080062
0.29,0.58,0.069508
0.29,0.6,0.063771
0.29,0.62,0.052487
0.29,0.64,0.036289
0.29,0.66,0.028628
0.29,0.68,0.025658
0.29,0.7,0.010891
0.29,0.72,0.0050836
0.29,0.74,0.0029886
0.29,0.76,-0.001981
0.29,0.78,9.1592E-4
0.29,0.8,-0.0031733
0.29,0.82,-0.010005
0.29,0.84,-0.004827
0.29,0.86,-0.0023445
0.29,0.88,0.0011392
0.29,0.9,0.0067662
0.29,0.92,0.0015697
0.29,0.94,-0.0051915
0.29,0.96,8.7475E-4
0.29,0.98,1.8704E-4
0.29,1,-0.0047238
0.29,1.02,-6.6656E-4
0.29,1.04,-0.0016844
0.29,1.06,-0.0029885
0.29,1.08,-0.0049867
0.29,1.1,-0.0043614
0.29,1.12,0.0025266
0.29,1.14,0.0042547
0.29,1.16,-0.0015304
0.29,1.18,-0.003441
0.29,1.2,-0.0020193
0.29,1.22,-0.0029084
0.29,1.24,-3.1608E-4
0.29,1.26,0.0032546
0.3,0.015,4.3625
0.3,0.037,6.9377
0.3,0.058,5.5868
0.3,0.078,2.8055
0.3,0.099,0.91463
0.3,0.119,0.28686
0.3,0.14,0.16204
0.3,0.16,0.14173
0.3,0.18,0.12429
0.3,0.2,0.12202
0.3,0.22,0.11628
0.3,0.24,0.11963
0.3,0.26,0.11324
0.3,0.28,0.1084
0.3,0.3,0.1079
0.3,0.32,0.09738
0.3,0.34,0.092644
0.3,0.36,0.10453
0.3,0.38,0.10461
0.3,0.4,0.10791
0.3,0.42,0.12057
0.3,0.44,0.11458
0.3,0.46,0.10813
0.3,0.48,0.1074
0.3,0.5,0.109
0.3,0.52,0.11182
0.3,0.54,0.10596
0.3,0.56,0.095994
0.3,0.58,0.088829
0.3,0.6,0.080127
0.3,0.62,0.068414
0.3,0.64,0.048091
0.3,0.66,0.040687
0.3,0.68,0.036188
0.3,0.7,0.030988
0.3,0.72,0.019843
0.3,0.74,0.010326
0.3,0.76,0.0016129
0.3,0.78,-0.001392
0.3,0.8,-0.0029005
0.3,0.82,-0.003738
0.3,0.84,-9.8132E-4
0.3,0.86,0.0034923
0.3,0.88,0.0022021
0.3,0.9,0.0010606
0.3,0.92,-0.004696
0.3,0.94,-0.0061498
0.3,0.96,-0.0018724
0.3,0.98,-0.0010922
0.3,1,7.15E-4
0.3,1.02,4.0224E-4
0.3,1.04,-0.0011636
0.3,1.06,-0.0069778
0.3,1.08,-0.0076908
0.3,1.1,-0.0031979
0.3,1.12,-0.0049498
0.3,1.14,-0.0031713
0.3,1.16,0.002767
0.3,1.18,0.0017399
0.3,1.2,-4.456E-4
0.3,1.22,0.0028317
0.3,1.24,0.0018642
0.3,1.26,-0.0051572
0.3,1.28,-0.001016
0.3,1.3,-0.019586
0.3,1.32,7.9881E-4
0.31,0.015,4.2205
0.31,0.037,6.7266
0.31,0.058,5.3929
0.31,0.078,2.7033
0.31,0.099,0.90249
0.31,0.119,0.27366
0.31,0.14,0.15481
0.31,0.16,0.13803
0.31,0.18,0.11999
0.31,0.2,0.11581
0.31,0.22,0.1058
0.31,0.24,0.09488
0.31,0.26,0.097044
0.31,0.28,0.1014
0.31,0.3,0.098839
0.31,0.32,0.093377
0.31,0.34,0.089805
0.31,0.36,0.092502
0.31,0.38,0.094603
0.31,0.4,0.09728
0.31,0.42,0.10386
0.31,0.44,0.096973
0.31,0.46,0.1024
0.31,0.48,0.10134
0.31,0.5,0.10431
0.31,0.52,0.10741
0.31,0.54,0.097067
0.31,0.56,0.096209
0.31,0.58,0.10029
0.31,0.6,0.084963
0.31,0.62,0.081023
0.31,0.64,0.07463
0.31,0.66,0.055791
0.31,0.68,0.046362
0.31,0.7,0.036865
0.31,0.72,0.030823
0.31,0.74,0.025623
0.31,0.76,0.015256
0.31,0.78,0.01111
0.31,0.8,0.0096589
0.31,0.82,0.0060602
0.31,0.84,-3.0428E-4
0.31,0.86,-0.0024396
0.31,0.88,0.0022698
0.31,0.9,0.0012499
0.31,0.92,-0.0032586
0.31,0.94,-2.0483E-4
0.31,0.96,0.0029163
0.31,0.98,0.0033065
0.31,1,-8.3112E-4
0.31,1.02,-0.0060352
0.31,1.04,2.0807E-4
0.31,1.06,-0.0021557
0.31,1.08,-0.0041459
0.31,1.1,-0.0027956
0.31,1.12,1.0981E-4
0.31,1.14,-0.0014418
0.31,1.16,2.288E-5
0.31,1.18,-0.0010429
0.31,1.2,0.0015144
0.31,1.22,-0.006493
0.31,1.24,-0.002974
0.31,1.26,-0.0052024
0.31,1.28,-0.0059121
0.31,1.3,-0.0019923
0.31,1.32,-0.0022035
0.31,1.34,3.0272E-4
0.31,1.36,0.0078715
0.32,0.015,4.1499
0.32,0.037,6.6014
0.32,0.058,5.2421
0.32,0.078,2.6311
0.32,0.099,0.85892
0.32,0.119,0.25532
0.32,0.14,0.15298
0.32,0.16,0.12431
0.32,0.18,0.10474
0.32,0.2,0.10555
0.32,0.22,0.10419
0.32,0.24,0.09056
0.32,0.26,0.094421
0.32,0.28,0.092549
0.32,0.3,0.091573
0.32,0.32,0.091104
0.32,0.34,0.084536
0.32,0.36,0.087968
0.32,0.38,0.084141
0.32,0.4,0.080051
0.32,0.42,0.087294
0.32,0.44,0.090233
0.32,0.46,0.095281
0.32,0.48,0.091588
0.32,0.5,0.089712
0.32,0.52,0.085204
0.32,0.54,0.091998
0.32,0.56,0.094264
0.32,0.58,0.10087
0.32,0.6,0.098278
0.32,0.62,0.089113
0.32,0.64,0.089041
0.32,0.66,0.082864
0.32,0.68,0.064796
0.32,0.7,0.04752
0.32,0.72,0.041115
0.32,0.74,0.041856
0.32,0.76,0.031535
0.32,0.78,0.014195
0.32,0.8,0.0092176
0.32,0.82,0.0085368
0.32,0.84,0.0064801
0.32,0.86,0.0016597
0.32,0.88,0.011034
0.32,0.9,0.0054556
0.32,0.92,0.001134
0.32,0.94,7.8306E-4
0.32,0.96,0.004564
0.32,0.98,0.0058412
0.32,1,-0.0043804
0.32,1.02,-0.0083176
0.32,1.04,-0.0046637
0.32,1.06,0.0019133
0.32,1.08,0.0028305
0.32,1.1,9.1129E-4
0.32,1.12,0.0039318
0.32,1.14,-0.0024467
0.32,1.16,-1.5944E-4
0.32,1.18,-0.0034973
0.32,1.2,-0.0014614
0.32,1.22,-0.0029411
0.32,1.24,-0.0031035
0.32,1.26,-0.0044892
0.32,1.28,-0.008818
0.32,1.3,-0.0072905
0.32,1.32,-0.0035525
0.32,1.34,-0.0042732
0.32,1.36,-0.011754
0.32,1.38,-0.00943
0.32,1.4,-0.0042789
0.33,0.015,4.0372
0.33,0.037,6.4441
0.33,0.058,5.1437
0.33,0.078,2.5717
0.33,0.099,0.84622
0.33,0.119,0.25187
0.33,0.14,0.14978
0.33,0.16,0.12249
0.33,0.18,0.10612
0.33,0.2,0.10264
0.33,0.22,0.10154
0.33,0.24,0.090136
0.33,0.26,0.079841
0.33,0.28,0.088341
0.33,0.3,0.0843
0.33,0.32,0.082142
0.33,0.34,0.073459
0.33,0.36,0.071555
0.33,0.38,0.071843
0.33,0.4,0.07555
0.33,0.42,0.084191
0.33,0.44,0.087092
0.33,0.46,0.091617
0.33,0.48,0.082076
0.33,0.5,0.082123
0.33,0.52,0.079148
0.33,0.54,0.08444
0.33,0.56,0.086961
0.33,0.58,0.095642
0.33,0.6,0.093246
0.33,0.62,0.089055
0.33,0.64,0.084476
0.33,0.66,0.086471
0.33,0.68,0.080854
0.33,0.7,0.072578
0.33,0.72,0.061634
0.33,0.74,0.049521
0.33,0.76,0.048136
0.33,0.78,0.026014
0.33,0.8,0.015383
0.33,0.82,0.012748
0.33,0.84,0.0093506
0.33,0.86,0.0059382
0.33,0.88,0.0076573
0.33,0.9,0.00556
0.33,0.92,0.001671
0.33,0.94,-0.0020223
0.33,0.96,-0.0015585
0.33,0.98,0.0043192
0.33,1,1.651E-4
0.33,1.02,-0.0040816
0.33,1.04,-7.7483E-4
0.33,1.06,-0.0061063
0.33,1.08,-8.7895E-4
0.33,1.1,0.0023438
0.33,1.12,0.0033448
0.33,1.14,-0.0041908
0.33,1.16,0.0014059
0.33,1.18,0.008653
0.33,1.2,0.0022944
0.33,1.22,-0.0039175
0.33,1.24,-0.0032815
0.33,1.26,-9.9715E-5
0.33,1.28,-0.0064725
0.33,1.3,4.3893E-4
0.33,1.32,-3.8056E-4
0.33,1.34,-0.0046946
0.33,1.36,-0.0036287
0.33,1.38,-0.0044056
0.33,1.4,-0.0055395
0.33,1.42,0.0011473
0.33,1.44,-0.0044982
0.33,1.46,-0.0080332
0.34,0.015,3.9462
0.34,0.037,6.3137
0.34,0.058,5.0809
0.34,0.078,2.5339
0.34,0.099,0.83179
0.34,0.119,0.25493
0.34,0.14,0.14673
0.34,0.16,0.11574
0.34,0.18,0.092352
0.34,0.2,0.09113
0.34,0.22,0.096149
0.34,0.24,0.092906
0.34,0.26,0.08633
0.34,0.28,0.083327
0.34,0.3,0.078129
0.34,0.32,0.078209
0.34,0.34,0.074915
0.34,0.36,0.066077
0.34,0.38,0.063692
0.34,0.4,0.073652
0.34,0.42,0.078003
0.34,0.44,0.067327
0.34,0.46,0.075634
0.34,0.48,0.071118
0.34,0.5,0.072038
0.34,0.52,0.070192
0.34,0.54,0.078514
0.34,0.56,0.085235
0.34,0.58,0.084318
0.34,0.6,0.084183
0.34,0.62,0.081494
0.34,0.64,0.086929
0.34,0.66,0.083499
0.34,0.68,0.081027
0.34,0.7,0.080709
0.34,0.72,0.069612
0.34,0.74,0.057382
0.34,0.76,0.049606
0.34,0.78,0.036527
0.34,0.8,0.029323
0.34,0.82,0.024631
0.34,0.84,0.025608
0.34,0.86,0.025459
0.34,0.88,0.012122
0.34,0.9,0.010576
0.34,0.92,0.0089586
0.34,0.94,-1.324E-4
0.34,0.96,-0.0054822
0.34,0.98,6.4145E-4
0.34,1,0.0038952
0.34,1.02,0.0025199
0.34,1.04,0.0075835
0.34,1.06,0.0011355
0.34,1.08,0.001672
0.34,1.1,-0.0010253
0.34,1.12,-0.0063634
0.34,1.14,-0.0027002
0.34,1.16,2.5519E-4
0.34,1.18,0.0022689
0.34,1.2,0.004327
0.34,1.22,5.85E-4
0.34,1.24,-0.0042975
0.34,1.26,-0.0023433
0.34,1.28,-0.0017697
0.34,1.3,-0.010181
0.34,1.32,-0.0043914
0.34,1.34,-0.0017397
0.34,1.36,-0.0022409
0.34,1.38,-1.3749E-4
0.34,1.4,-0.0015665
0.34,1.42,-0.0037661
0.34,1.44,0.0011355
0.34,1.46,-0.0047136
0.34,1.48,-0.0030645
0.34,1.5,-0.012567
0.35,0.015,3.9065
0.35,0.037,6.2453
0.35,0.058,5.0269
0.35,0.078,2.5373
0.35,0.099,0.8377
0.35,0.119,0.24898
0.35,0.14,0.13128
0.35,0.16,0.10481
0.35,0.18,0.090736
0.35,0.2,0.090025
0.35,0.22,0.093791
0.35,0.24,0.093724
0.35,0.26,0.08805
0.35,0.28,0.080186
0.35,0.3,0.074551
0.35,0.32,0.074125
0.35,0.34,0.070703
0.35,0.36,0.063888
0.35,0.38,0.061246
0.35,0.4,0.067372
0.35,0.42,0.072526
0.35,0.44,0.068403
0.35,0.46,0.073087
0.35,0.48,0.071143
0.35,0.5,0.077791
0.35,0.52,0.078881
0.35,0.54,0.070251
0.35,0.56,0.071442
0.35,0.58,0.080932
0.35,0.6,0.072998
0.35,0.62,0.07499
0.35,0.64,0.075284
0.35,0.66,0.076335
0.35,0.68,0.077009
0.35,0.7,0.076075
0.35,0.72,0.071369
0.35,0.74,0.068177
0.35,0.76,0.069471
